,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue id,Venue Latitude,Venue Longitude,Venue Category id
360,Berczy Park,43.644770799999996,-79.3733064,5b5bca904aa3f8002c97f85d,43.64781466405137,-79.3744527618627,4bf58dd8d48988d1d3941735
361,Berczy Park,43.644770799999996,-79.3733064,4ad4c062f964a520b8f720e3,43.646292124205594,-79.37602179505662,5032792091d4c4b30a586d5c
362,Berczy Park,43.644770799999996,-79.3733064,597abafcb2958f7e523ea993,43.64732926809359,-79.37354117631912,56aa371ce4b08b9a8d57356c
363,Berczy Park,43.644770799999996,-79.3733064,4ad4c05ef964a520d8f620e3,43.646974451431056,-79.37732323942681,4bf58dd8d48988d181941735
364,Berczy Park,43.644770799999996,-79.3733064,4ad4c062f964a520fbf720e3,43.64874320223593,-79.37159697627527,4bf58dd8d48988d1fa941735
365,Berczy Park,43.644770799999996,-79.3733064,4bb79860cf2fc9b616779e02,43.64804835388851,-79.3751722909452,4bf58dd8d48988d163941735
366,Berczy Park,43.644770799999996,-79.3733064,53361f24498e6a4d4d8f66f1,43.64833304339161,-79.3738261420116,4bf58dd8d48988d11e941735
367,Berczy Park,43.644770799999996,-79.3733064,50b7c53616485cd9efad60d5,43.64848710249909,-79.37454735245633,4bf58dd8d48988d149941735
368,Berczy Park,43.644770799999996,-79.3733064,5b15659b1c062d0024e7cf81,43.646526,-79.375134,4bf58dd8d48988d143941735
369,Berczy Park,43.644770799999996,-79.3733064,534effeb498e6464d5c4885c,43.64850142396483,-79.3718080237409,4bf58dd8d48988d1ce941735
370,Berczy Park,43.644770799999996,-79.3733064,4bbe53a1848da593e522ea6d,43.64879290161719,-79.37194535820687,4bf58dd8d48988d1fa941735
371,Berczy Park,43.644770799999996,-79.3733064,59ab10e242d8c27897e996cb,43.64799795147863,-79.37536096948996,56aa371be4b08b9a8d573547
372,Berczy Park,43.644770799999996,-79.3733064,5a981dbe0c9f3129c9ee442c,43.644489,-79.368639,4bf58dd8d48988d1e0931735
373,Berczy Park,43.644770799999996,-79.3733064,4b86b209f964a520cf9631e3,43.6484950904393,-79.37146231793892,4bf58dd8d48988d1ce941735
374,Berczy Park,43.644770799999996,-79.3733064,4b0f3cd2f964a520b66023e3,43.647084825125084,-79.37634231908494,4bf58dd8d48988d10c941735
375,Berczy Park,43.644770799999996,-79.3733064,4b155081f964a520b4b023e3,43.64344617535107,-79.37903988889991,4bf58dd8d48988d18b941735
376,Berczy Park,43.644770799999996,-79.3733064,4c6eb1c9c524370414ae2beb,43.648668221542096,-79.37160962302049,4bf58dd8d48988d16a941735
377,Berczy Park,43.644770799999996,-79.3733064,4ad4c05df964a52060f620e3,43.64851659851552,-79.37455623391588,4bf58dd8d48988d1e7931735
378,Berczy Park,43.644770799999996,-79.3733064,50587461ebca60fc610dfc58,43.64916860422451,-79.37232987433548,4bf58dd8d48988d1e2931735
379,Berczy Park,43.644770799999996,-79.3733064,4b8010c5f964a520054f30e3,43.6484785341064,-79.37148942972523,4bf58dd8d48988d10e951735
380,Berczy Park,43.644770799999996,-79.3733064,4ad4c05df964a5205df620e3,43.64851553067474,-79.37473231149953,4bf58dd8d48988d11e941735
381,Berczy Park,43.644770799999996,-79.3733064,4b75f350f964a5207c312ee3,43.6416627086796,-79.3752137736969,4bf58dd8d48988d10e941735
382,Berczy Park,43.644770799999996,-79.3733064,4ccad68a19f376b060625eea,43.648102,-79.376334,5032781d91d4c4b30a586d5b
383,Berczy Park,43.644770799999996,-79.3733064,4c2b80a6ae6820a18fe91743,43.64873614340388,-79.37162306748482,52e81612bcbc57f1066b79f2
384,Berczy Park,43.644770799999996,-79.3733064,5a4fdf56772fbc5e9fa73c7f,43.646473,-79.378782,4bf58dd8d48988d111941735
385,Berczy Park,43.644770799999996,-79.3733064,55314880498eca93a62e17ec,43.647686808930885,-79.3772953884033,4bf58dd8d48988d16d941735
386,Berczy Park,43.644770799999996,-79.3733064,4b6dcbf5f964a520ab902ce3,43.64875714757637,-79.37164539765817,4bf58dd8d48988d1e0931735
387,Berczy Park,43.644770799999996,-79.3733064,5980a832898bdc3d188e85b9,43.648419863375096,-79.37027379521088,52e81612bcbc57f1066b79f1
388,Berczy Park,43.644770799999996,-79.3733064,54593679498e9c3b842c216d,43.647965,-79.373427,52e81612bcbc57f1066b7a00
389,Berczy Park,43.644770799999996,-79.3733064,4e1de62a31516450302586e3,43.64870154739154,-79.37154069441475,4bf58dd8d48988d11e951735
390,Berczy Park,43.644770799999996,-79.3733064,50fd7b1b582f9d035e57a426,43.648742,-79.374142,4bf58dd8d48988d1c4941735
391,Berczy Park,43.644770799999996,-79.3733064,536fd522498e09c6690800e2,43.64845650131932,-79.37178993724407,4bf58dd8d48988d16d941735
392,Berczy Park,43.644770799999996,-79.3733064,4c8102a1d8086dcb21866852,43.648643353516086,-79.37153681663685,4bf58dd8d48988d11e951735
393,Berczy Park,43.644770799999996,-79.3733064,4ad4c05cf964a520e3f520e3,43.64842583928427,-79.37343925237656,56aa371ce4b08b9a8d57356c
394,Berczy Park,43.644770799999996,-79.3733064,4c2e1fc7e116e21eb5bc8f60,43.643379816203485,-79.36744155499679,4bf58dd8d48988d1e2941735
395,Berczy Park,43.644770799999996,-79.3733064,4af2fe17f964a5209de921e3,43.6477479,-79.3745508,4bf58dd8d48988d1f6941735
396,Berczy Park,43.644770799999996,-79.3733064,4ad7b757f964a520ff0d21e3,43.64222021431867,-79.37794459004243,4bf58dd8d48988d1cc941735
397,Berczy Park,43.644770799999996,-79.3733064,4adb6a84f964a520332721e3,43.645427,-79.369789,4bf58dd8d48988d118951735
398,Berczy Park,43.644770799999996,-79.3733064,5a53c6b0b0405614996330c6,43.64163954520267,-79.3775517786762,4bf58dd8d48988d1e0931735
399,Berczy Park,43.644770799999996,-79.3733064,4b647148f964a52080b32ae3,43.6487072781773,-79.37158005127563,4bf58dd8d48988d16a941735
400,Berczy Park,43.644770799999996,-79.3733064,4e8ef512cc21c15fa2e205c6,43.647141,-79.370898,4bf58dd8d48988d10f951735
401,Berczy Park,43.644770799999996,-79.3733064,4ae19720f964a520588621e3,43.648738309887705,-79.37251925468443,4bf58dd8d48988d1e0931735
402,Berczy Park,43.644770799999996,-79.3733064,4b757dcdf964a520980f2ee3,43.64875242328643,-79.37148453951065,4bf58dd8d48988d1f5941735
403,Berczy Park,43.644770799999996,-79.3733064,4b3cf988f964a520ea8a25e3,43.64861083503254,-79.37149723554923,4bf58dd8d48988d179941735
404,Berczy Park,43.644770799999996,-79.3733064,4ad4c05bf964a5209bf520e3,43.64121139206991,-79.37574863433838,4bf58dd8d48988d1fa931735
405,Berczy Park,43.644770799999996,-79.3733064,548f8a50498e9d276895f669,43.64791735425827,-79.37451991085871,4bf58dd8d48988d11e941735
406,Berczy Park,43.644770799999996,-79.3733064,526c649111d2200c3216dbc2,43.64855916613238,-79.37181600953608,4bf58dd8d48988d10f941735
407,Berczy Park,43.644770799999996,-79.3733064,555f750f498ea0e938e6c9f4,43.648182,-79.37387,4bf58dd8d48988d10f951735
408,Berczy Park,43.644770799999996,-79.3733064,4ad4c05df964a52039f620e3,43.647918499361516,-79.37727345157903,52e81612bcbc57f1066b7a06
409,Berczy Park,43.644770799999996,-79.3733064,5a18b35ef62e09710bdccd8a,43.649149979382656,-79.3746782955818,4bf58dd8d48988d1df931735
410,Berczy Park,43.644770799999996,-79.3733064,4ad4c05ff964a52037f720e3,43.649035,-79.371899,4bf58dd8d48988d147941735
411,Berczy Park,43.644770799999996,-79.3733064,4b9137f3f964a520e2aa33e3,43.64870976781708,-79.37154525652817,4bf58dd8d48988d109941735
412,Berczy Park,43.644770799999996,-79.3733064,4cd4417904c2236ae6f1d1c7,43.64704692224217,-79.37753727586353,4bf58dd8d48988d1f2941735
413,Berczy Park,43.644770799999996,-79.3733064,4ad4c063f964a5201df820e3,43.646790641203026,-79.37876938530562,4bf58dd8d48988d1fd941735
414,Berczy Park,43.644770799999996,-79.3733064,53e98197498eb45252061be1,43.6477612,-79.3704963,4bf58dd8d48988d1e0931735
415,Caledonia-Fairbanks,43.6890256,-79.453512,4eb0ca53be7bb9c3eeace0d6,43.69065390931841,-79.4562995791835,4bf58dd8d48988d163941735
416,Caledonia-Fairbanks,43.6890256,-79.453512,4c9e50ca2fb1a1435054e940,43.69065130310669,-79.45633320240984,4bf58dd8d48988d108951735
417,Caledonia-Fairbanks,43.6890256,-79.453512,4c3f8848e26920a177955be7,43.69195850094914,-79.44892151240036,4bf58dd8d48988d15e941735
418,Caledonia-Fairbanks,43.6890256,-79.453512,4b60f788f964a520e4032ae3,43.69202800194052,-79.44892353333186,4bf58dd8d48988d163941735
419,Woburn,43.7709921,-79.21691740000001,4cc1d28c06c254815ac18547,43.770037201625215,-79.22115586641958,4bf58dd8d48988d1e0931735
420,Woburn,43.7709921,-79.21691740000001,5164bf50e4b0ca7ab1d9ed8b,43.7708270725628,-79.22307810384153,4bf58dd8d48988d1e0931735
421,Woburn,43.7709921,-79.21691740000001,4de0403ed4c040523ea079f4,43.7708117291354,-79.21450208834013,4bf58dd8d48988d113941735
422,Woburn,43.7709921,-79.21691740000001,4fc6c295e4b0c5a82f0465f8,43.767584639731936,-79.21956957790067,4bf58dd8d48988d10f941735
423,Leaside,43.7090604,-79.3634517,5531956d498e24c6e9994f2e,43.71001166793114,-79.36351433524794,4bf58dd8d48988d11d941735
424,Leaside,43.7090604,-79.3634517,4ba55702f964a52094fc38e3,43.710571304463954,-79.36028703241085,4bf58dd8d48988d186941735
425,Leaside,43.7090604,-79.3634517,4bd3275ccaff95212e20d4f0,43.70693351467496,-79.36226108591485,4bf58dd8d48988d1f2941735
426,Leaside,43.7090604,-79.3634517,4b5f70a0f964a52076ba29e3,43.706141306111306,-79.3618288170822,4edd64a0c7ddd24ca188df1a
427,Leaside,43.7090604,-79.3634517,4b94d646f964a520c58434e3,43.7080995557005,-79.35905992984772,4bf58dd8d48988d176941735
428,Leaside,43.7090604,-79.3634517,53c95181498ec1d30073384e,43.7104676,-79.3638477,4bf58dd8d48988d1c4941735
429,Leaside,43.7090604,-79.3634517,4bf30f1e98ac0f47cb7362a8,43.70605947915959,-79.36183454315712,4bf58dd8d48988d115951735
430,Leaside,43.7090604,-79.3634517,523b88db11d2b90b3f77f1d0,43.70561065613986,-79.36077468518098,4bf58dd8d48988d1e0931735
431,Leaside,43.7090604,-79.3634517,505639a6e4b0150f2f5ec910,43.70611573147322,-79.36054145695127,4bf58dd8d48988d118951735
432,Leaside,43.7090604,-79.3634517,4b080f8ff964a520150323e3,43.7126819,-79.3626365,4bf58dd8d48988d100951735
433,Leaside,43.7090604,-79.3634517,4fc3b557e4b06f6d24086737,43.70643262604979,-79.35975310254634,52f2ab2ebcbc57f1066b8b46
434,Leaside,43.7090604,-79.3634517,510035c8e4b0e6ff30700d53,43.70617277,-79.36065194,52f2ab2ebcbc57f1066b8b41
435,Leaside,43.7090604,-79.3634517,530feb6b498e4958420dc8de,43.71159659251094,-79.36396207124376,4bf58dd8d48988d1d2941735
436,Leaside,43.7090604,-79.3634517,4b4766bff964a520f43026e3,43.71051026319384,-79.36158441272885,4bf58dd8d48988d16c941735
437,Leaside,43.7090604,-79.3634517,50943f60498e4ddf6785eca4,43.70554090286243,-79.36124932941571,4bf58dd8d48988d16c941735
438,Leaside,43.7090604,-79.3634517,50e63da3e4b075f63a325385,43.70562930215073,-79.36102831503376,4bf58dd8d48988d1e0931735
439,Leaside,43.7090604,-79.3634517,4f4ae658e4b0927adb5a0345,43.70568229146645,-79.36077693042236,4bf58dd8d48988d1fd941735
440,Leaside,43.7090604,-79.3634517,4bdde09ee75c0f470cf8c503,43.710410108561625,-79.36185814836224,4bf58dd8d48988d1c5941735
441,Leaside,43.7090604,-79.3634517,50d5f336e4b0b7ab7cb6110a,43.70602656677556,-79.36086417950665,4bf58dd8d48988d1d0941735
442,Leaside,43.7090604,-79.3634517,4c0935c0340720a1ef5e8493,43.7094205909056,-79.36093211174,4bf58dd8d48988d1f6941735
443,Leaside,43.7090604,-79.3634517,4c0ac1c3ffb8c9b6b22b6c61,43.7092672087377,-79.3622276186943,4bf58dd8d48988d1f2941735
444,Leaside,43.7090604,-79.3634517,4d6d1a3acf7e41bd41c28285,43.7116872,-79.3637718,4bf58dd8d48988d10a951735
445,Leaside,43.7090604,-79.3634517,4c182912fe5a76b008bb0115,43.71014782237411,-79.36311534233931,4bf58dd8d48988d10a951735
446,Leaside,43.7090604,-79.3634517,5bdc668eccad6b00396880f6,43.706564,-79.359591,4bf58dd8d48988d1e0931735
447,Leaside,43.7090604,-79.3634517,59a6bfa8840fc25de9f79522,43.70602053200777,-79.36132913641597,50327c8591d4c4b30a586d5d
448,Leaside,43.7090604,-79.3634517,4b2e8f35f964a52076e224e3,43.70985360457569,-79.36045518457757,4bf58dd8d48988d1f2941735
449,Leaside,43.7090604,-79.3634517,4f805ab5e4b02f457fe39eb2,43.71008051140994,-79.36252937590784,4bf58dd8d48988d143941735
450,Leaside,43.7090604,-79.3634517,4af0b261f964a52056de21e3,43.709255121223215,-79.36168044805527,4bf58dd8d48988d122951735
451,Leaside,43.7090604,-79.3634517,50524b23e4b0f47dff39a8b5,43.7057389,-79.3604382,5370f356bcbc57f1066c94c2
452,Leaside,43.7090604,-79.3634517,4b92d210f964a520d91e34e3,43.7133394919619,-79.3643121421883,4bf58dd8d48988d1f8941735
453,Leaside,43.7090604,-79.3634517,502edaf2e4b0c51825649ce1,43.70693984029428,-79.35987973289845,4bf58dd8d48988d1f8941735
454,Leaside,43.7090604,-79.3634517,505e36d3e4b00e0d6e496b29,43.706746,-79.361707,4bf58dd8d48988d1c1941735
455,Leaside,43.7090604,-79.3634517,4afeb674f964a520063022e3,43.71327461980094,-79.36502672732136,4bf58dd8d48988d179941735
456,Central Bay Street,43.6579524,-79.3873826,537d4d6d498ec171ba22e7fe,43.65842123574496,-79.38561319551111,4bf58dd8d48988d1e0931735
457,Central Bay Street,43.6579524,-79.3873826,4b744336f964a520d8d02de3,43.65839479027968,-79.38533765920816,4bf58dd8d48988d115941735
458,Central Bay Street,43.6579524,-79.3873826,557231e3498e540f05f3083c,43.658569999999976,-79.38512341104502,4bf58dd8d48988d1e0931735
459,Central Bay Street,43.6579524,-79.3873826,5db70a0c306d6b000861ac9f,43.66014,-79.38587,4bf58dd8d48988d1e0931735
460,Central Bay Street,43.6579524,-79.3873826,5a81ae339deb7d369fa7f146,43.65883296982352,-79.38368351986598,4bf58dd8d48988d1e0931735
461,Central Bay Street,43.6579524,-79.3873826,4ad4cba2f964a520d1fb20e3,43.65825817735338,-79.38431282558368,4bf58dd8d48988d1ca941735
462,Central Bay Street,43.6579524,-79.3873826,4ab2b0b9f964a520e56b20e3,43.65747228208784,-79.38352412327917,4bf58dd8d48988d155941735
463,Central Bay Street,43.6579524,-79.3873826,539c6f13498e06f4cc765165,43.65739749535259,-79.38376054171513,52e81612bcbc57f1066b79f9
464,Central Bay Street,43.6579524,-79.3873826,5a62412b1108ba191da5ba06,43.65745745164475,-79.38419169987876,4bf58dd8d48988d111941735
465,Central Bay Street,43.6579524,-79.3873826,4ae7b27df964a52068ad21e3,43.65526771691681,-79.38516506734886,4bf58dd8d48988d1d2941735
466,Central Bay Street,43.6579524,-79.3873826,512ce732e4b0aa0ac5f50f05,43.65904951746615,-79.38534357912432,4bf58dd8d48988d1ed941735
467,Central Bay Street,43.6579524,-79.3873826,4e2284b11fc7c0ef9857d143,43.65554164147378,-79.38468427043244,52e81612bcbc57f1066b7a0c
468,Central Bay Street,43.6579524,-79.3873826,504bbf2ce4b0168121235cbe,43.655157467561246,-79.38650067479335,55a59bace4b013909087cb24
469,Central Bay Street,43.6579524,-79.3873826,4c8facf91664b1f79c90aa2f,43.659453,-79.383785,4bf58dd8d48988d163941735
470,Central Bay Street,43.6579524,-79.3873826,4a8355bff964a520d3fa1fe3,43.660390911898546,-79.38766421192705,4bf58dd8d48988d110941735
471,Central Bay Street,43.6579524,-79.3873826,4ae3398ff964a520ed9121e3,43.656328,-79.383621,4bf58dd8d48988d1ce941735
472,Central Bay Street,43.6579524,-79.3873826,57bcd3b7498e652a678d0378,43.65489527525682,-79.38505238381624,5bae9231bedf3950379f89d4
473,Central Bay Street,43.6579524,-79.3873826,51755dc7498ece19b7261641,43.659292,-79.381949,4bf58dd8d48988d1c5941735
474,Central Bay Street,43.6579524,-79.3873826,52f6816f11d24a43115dc834,43.658920292028725,-79.38289105381784,4bf58dd8d48988d110941735
475,Central Bay Street,43.6579524,-79.3873826,5479da4f498e8569fb44985c,43.656024,-79.383284,4bf58dd8d48988d1ff941735
476,Central Bay Street,43.6579524,-79.3873826,4ad4c05ef964a520e2f620e3,43.65439630500274,-79.38650010906946,4bf58dd8d48988d18f941735
477,Central Bay Street,43.6579524,-79.3873826,576d30ed498ef2e95e26e6d0,43.65945605353152,-79.39041123272168,4bf58dd8d48988d1e0931735
478,Central Bay Street,43.6579524,-79.3873826,568bcf61498e3aaff5e351f8,43.66076299149323,-79.38618409033066,4bf58dd8d48988d1e0931735
479,Central Bay Street,43.6579524,-79.3873826,4aeb711ef964a52017c221e3,43.656016028357094,-79.3927577742003,4bf58dd8d48988d1d3941735
480,Central Bay Street,43.6579524,-79.3873826,4f513029e4b07c3382c9fdb9,43.65457125894357,-79.38944976536852,4bf58dd8d48988d16d941735
481,Central Bay Street,43.6579524,-79.3873826,529fa9e111d2159d1f3caa0e,43.65897985683036,-79.38294890507811,4bf58dd8d48988d116941735
482,Central Bay Street,43.6579524,-79.3873826,55074b57498ef35eeeaafe29,43.65606287245643,-79.38369472446465,4bf58dd8d48988d1d0941735
483,Central Bay Street,43.6579524,-79.3873826,4ad4c062f964a5200bf820e3,43.65703137958407,-79.38140310220501,52f2ab2ebcbc57f1066b8b18
484,Central Bay Street,43.6579524,-79.3873826,57fe5f64498e08c9fc55cb87,43.65582710322224,-79.39204216888555,4bf58dd8d48988d16d941735
485,Central Bay Street,43.6579524,-79.3873826,4aeb5989f964a5203ec121e3,43.661499497597596,-79.38363613350754,4bf58dd8d48988d102941735
486,Central Bay Street,43.6579524,-79.3873826,4ad4c061f964a52095f720e3,43.65760101432665,-79.38161963017174,4bf58dd8d48988d149941735
487,Central Bay Street,43.6579524,-79.3873826,5a6b737b35f98359eed11974,43.65441282740799,-79.39090161351724,4bf58dd8d48988d1e0931735
488,Central Bay Street,43.6579524,-79.3873826,52ce14b0498e50457ce11780,43.6546083,-79.3859415,4bf58dd8d48988d1fa931735
489,Central Bay Street,43.6579524,-79.3873826,511b918be4b00262d6b926b6,43.659308,-79.3824621,4bf58dd8d48988d1f6941735
490,Central Bay Street,43.6579524,-79.3873826,5707027d498edd885aea5dce,43.66070999694819,-79.38283826775837,4bf58dd8d48988d16c941735
491,Central Bay Street,43.6579524,-79.3873826,4b758acdf964a520e0122ee3,43.656109861046346,-79.39294644724129,4bf58dd8d48988d110941735
492,Central Bay Street,43.6579524,-79.3873826,4b117fa4f964a520df7d23e3,43.655953,-79.392854,4bf58dd8d48988d124941735
493,Central Bay Street,43.6579524,-79.3873826,4df909dfe4cd2129701c0690,43.6560936540828,-79.38187792357716,4bf58dd8d48988d157941735
494,Central Bay Street,43.6579524,-79.3873826,522e017f11d203fd9df25f43,43.659556180497816,-79.38244024080487,4bf58dd8d48988d175941735
495,Central Bay Street,43.6579524,-79.3873826,4ae1296df964a5208c8521e3,43.661255320138636,-79.38389304122866,4bf58dd8d48988d147941735
496,Central Bay Street,43.6579524,-79.3873826,4b8bf257f964a520fcb332e3,43.66128623053018,-79.38396405932683,4bf58dd8d48988d1bd941735
497,Central Bay Street,43.6579524,-79.3873826,4c057c32d3842d7fd03fbe41,43.65596912045543,-79.38268426666406,4bf58dd8d48988d1e0931735
498,Central Bay Street,43.6579524,-79.3873826,4b23d2b2f964a520795a24e3,43.66068,-79.38468,52dea92d3cf9994f4e043dbb
499,Central Bay Street,43.6579524,-79.3873826,4b8c0fa3f964a52085bb32e3,43.66099058425057,-79.38297576948105,4bf58dd8d48988d10b941735
500,Central Bay Street,43.6579524,-79.3873826,57c07e5f498ed3724a049dc1,43.66094,-79.385635,4bf58dd8d48988d10f941735
501,Central Bay Street,43.6579524,-79.3873826,59bd8286b0405605d8d13ea6,43.65865989038909,-79.38204032226336,52e81612bcbc57f1066b7a0c
502,Central Bay Street,43.6579524,-79.3873826,4e5cecc9fa76a4cf148bc565,43.65577205054815,-79.391993340322,4bf58dd8d48988d148941735
503,Central Bay Street,43.6579524,-79.3873826,574e261b498e1965822a01aa,43.65608524137075,-79.39291311374251,4bf58dd8d48988d1c9941735
504,Central Bay Street,43.6579524,-79.3873826,523c961b11d2076f0e5dc8f4,43.659509,-79.382132,4bf58dd8d48988d1e0931735
505,Central Bay Street,43.6579524,-79.3873826,4ba8f061f964a520e8fb39e3,43.65587131386703,-79.39209126452964,4bf58dd8d48988d10c941735
506,Central Bay Street,43.6579524,-79.3873826,4af1b6e5f964a5206be221e3,43.66133100835633,-79.3835570768382,4bf58dd8d48988d16c941735
507,Central Bay Street,43.6579524,-79.3873826,536eac35498ee72591577301,43.660824989345386,-79.38288750546259,4bf58dd8d48988d1c5941735
508,Central Bay Street,43.6579524,-79.3873826,525ebec6498e33c5702cd7d3,43.659128249470015,-79.38226565563255,4bf58dd8d48988d123941735
509,Central Bay Street,43.6579524,-79.3873826,4d7b9170da568cfae33953ff,43.65946709895447,-79.38824850471555,4bf58dd8d48988d1c5941735
510,Central Bay Street,43.6579524,-79.3873826,5750c05e498ed2dde680c9b7,43.65607098189164,-79.39302058882892,4bf58dd8d48988d16d941735
511,Central Bay Street,43.6579524,-79.3873826,50a3dc33e4b07d69fbfe80ee,43.6596432,-79.3827044,4bf58dd8d48988d1f8941735
512,Central Bay Street,43.6579524,-79.3873826,576d6f42cd10a37101171051,43.65952575859537,-79.39027029345037,4bf58dd8d48988d1e0931735
513,Central Bay Street,43.6579524,-79.3873826,57ad08e5498eeb743885542b,43.66130448614313,-79.3840381913115,4bf58dd8d48988d116941735
514,Central Bay Street,43.6579524,-79.3873826,4af701d2f964a520c10422e3,43.6609971311074,-79.3835994601249,4bf58dd8d48988d1f6941735
515,Central Bay Street,43.6579524,-79.3873826,59f25bd825ecca5f1cf24d0c,43.656006,-79.392494,4bf58dd8d48988d111941735
516,Central Bay Street,43.6579524,-79.3873826,4bd28d6ccaff95213e2ad3f0,43.65954133608129,-79.39063666861075,4bf58dd8d48988d1bd941735
517,Central Bay Street,43.6579524,-79.3873826,5ab3d9f875a6ea3a7ddc4d2b,43.66163,-79.38734,4bf58dd8d48988d149941735
518,Central Bay Street,43.6579524,-79.3873826,4bec073a6295c9b6815c8808,43.659695,-79.388706,4bf58dd8d48988d1e0931735
519,Central Bay Street,43.6579524,-79.3873826,54fb2f8d498e724a96c14f91,43.661198,-79.386414,4bf58dd8d48988d110941735
520,Central Bay Street,43.6579524,-79.3873826,4b9e7bbdf964a520e9e736e3,43.660721671691235,-79.38630837243234,4bf58dd8d48988d1e0931735
521,Central Bay Street,43.6579524,-79.3873826,552db032498e660b6506230c,43.65614757920083,-79.39228230349781,4bf58dd8d48988d113941735
522,Central Bay Street,43.6579524,-79.3873826,4be73b36bcef2d7f060a06e5,43.66215942544592,-79.38948154449463,4bf58dd8d48988d166941735
523,Christie,43.669542,-79.4225637,4adcfd7cf964a5203e6321e3,43.66847077052224,-79.42048512748114,4bf58dd8d48988d118951735
524,Christie,43.669542,-79.4225637,540c8301498e51456f71ae7e,43.669107144072974,-79.42610471852032,4bf58dd8d48988d16d941735
525,Christie,43.669542,-79.4225637,4dc9d2add4c07b350108956a,43.67153,-79.4214,4bf58dd8d48988d1e0931735
526,Christie,43.669542,-79.4225637,4b003cf6f964a520d73b22e3,43.67067884412717,-79.42614819830024,4bf58dd8d48988d110941735
527,Christie,43.669542,-79.4225637,536e42af498e8a0880b220d7,43.66735987720157,-79.41993774586636,4bf58dd8d48988d16d941735
528,Christie,43.669542,-79.4225637,4adb4d20f964a520b12521e3,43.670549820711926,-79.42654054306477,4bf58dd8d48988d147941735
529,Christie,43.669542,-79.4225637,4f737b84e4b060af1b23c5b7,43.66785822046965,-79.42805427320322,4bf58dd8d48988d1c4941735
530,Christie,43.669542,-79.4225637,4b76e890f964a52065692ee3,43.67156577026589,-79.42128899001831,4bf58dd8d48988d117951735
531,Christie,43.669542,-79.4225637,4ade0037f964a520396721e3,43.6710456734398,-79.41929697990417,4bf58dd8d48988d16d941735
532,Christie,43.669542,-79.4225637,4aee0faef964a520b1d121e3,43.671657,-79.421364,4bf58dd8d48988d118951735
533,Christie,43.669542,-79.4225637,4bb799a07421a593dcb9c040,43.671824,-79.420499,52f2ab2ebcbc57f1066b8b32
534,Christie,43.669542,-79.4225637,4b09ae18f964a520851b23e3,43.670977,-79.427573,4bf58dd8d48988d118951735
535,Christie,43.669542,-79.4225637,4d72ca285838a09358d410db,43.67048982553482,-79.42661141389264,4bf58dd8d48988d11f941735
536,Christie,43.669542,-79.4225637,4bfc2a7fe05e0f47b348cfa8,43.672386069777616,-79.41810570233238,4f4528bc4b90abdf24c9de85
537,Christie,43.669542,-79.4225637,4c840c82d8086dcbcfcb8552,43.67375357657298,-79.42398759247811,4bf58dd8d48988d163941735
538,Christie,43.669542,-79.4225637,4d8fe809cb9b224bd1c3a541,43.67168977827157,-79.42780494689941,4bf58dd8d48988d163941735
539,Christie,43.669542,-79.4225637,4c176f94f1c976b05620a272,43.66797858931121,-79.42821689567089,4bf58dd8d48988d118951735
540,Cedarbrae,43.773136,-79.23947609999999,4b1711a6f964a520cbc123e3,43.77469659057996,-79.24114242818267,52af3ac83cf9994f4e043bf3
541,Cedarbrae,43.773136,-79.23947609999999,4e261f261f6eb1ae13930699,43.775222138791534,-79.24167761001029,4bf58dd8d48988d144941735
542,Cedarbrae,43.773136,-79.23947609999999,4c27da423492a593158cb628,43.77446763641413,-79.24126833717742,4bf58dd8d48988d149941735
543,Cedarbrae,43.773136,-79.23947609999999,4cf987f9c6cca35d2d988032,43.7748302,-79.2412514,4bf58dd8d48988d10a951735
544,Cedarbrae,43.773136,-79.23947609999999,4b931d41f964a520d43534e3,43.77459330890341,-79.23649962433035,4f4528bc4b90abdf24c9de85
545,Cedarbrae,43.773136,-79.23947609999999,4e8673fcd66a9b178e912072,43.774106,-79.243097,4bf58dd8d48988d113951735
546,Cedarbrae,43.773136,-79.23947609999999,4e42cfc56284d1faa44a1083,43.77439074389114,-79.24387684648542,4bf58dd8d48988d16a941735
547,Cedarbrae,43.773136,-79.23947609999999,4cddfe25db125481ff0b2ece,43.7759298356196,-79.23532833470263,4d4ae6fc7a7b7dea34424761
548,Hillcrest Village,43.8037622,-79.3634517,4ad9dce6f964a520651b21e3,43.805454826002794,-79.36418592243415,4bf58dd8d48988d1e6941735
549,Hillcrest Village,43.8037622,-79.3634517,4e1fad69fa761d67106a9989,43.804515413699576,-79.36613821581467,4bf58dd8d48988d15e941735
550,Hillcrest Village,43.8037622,-79.3634517,5331a799498e3bfbae4a5a04,43.80168506227364,-79.36393844569061,4bf58dd8d48988d1c0941735
551,Hillcrest Village,43.8037622,-79.3634517,4c64ca1b772bef3bfadbc2aa,43.80553928816196,-79.36069456944033,4bf58dd8d48988d1e5941735
552,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,4adf35f1f964a520577821e3,43.754875481443555,-79.44243785404784,4bf58dd8d48988d146941735
553,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,4b65c410f964a52050fe2ae3,43.75539484400371,-79.4406859789969,4bf58dd8d48988d1c4941735
